entry_date,title,artist,peak,peak_date,weeks_top_ten,year,spotify_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
July 21,"""Vision of Love""",Mariah Carey,1,August 4,7,1990,spotify:track:0gLQ6jhJsyYfl7PrD1RZ7X,0.256,0.464,5.0,-10.959,1.0,0.0382,0.433,0.0,0.121,0.355,205.362,audio_features,0gLQ6jhJsyYfl7PrD1RZ7X,spotify:track:0gLQ6jhJsyYfl7PrD1RZ7X,https://api.spotify.com/v1/tracks/0gLQ6jhJsyYfl7PrD1RZ7X,https://api.spotify.com/v1/audio-analysis/0gLQ6jhJsyYfl7PrD1RZ7X,209293.0,3.0
July 21,"""When Im Back on My Feet Again""",Michael Bolton,7,August 4,3,1990,spotify:track:47SOobTLWvyZpUfpmuUARJ,0.429,0.326,5.0,-12.703,1.0,0.03,0.377,0.0,0.101,0.185,77.849,audio_features,47SOobTLWvyZpUfpmuUARJ,spotify:track:47SOobTLWvyZpUfpmuUARJ,https://api.spotify.com/v1/tracks/47SOobTLWvyZpUfpmuUARJ,https://api.spotify.com/v1/audio-analysis/47SOobTLWvyZpUfpmuUARJ,228267.0,4.0
July 28,"""Hanky Panky""",Madonna,10,July 28,1,1990,spotify:track:0TtjIsd6WB3hzFu0ra8g8p,0.637,0.626,2.0,-10.728,1.0,0.329,0.419,0.0,0.0543,0.485,169.969,audio_features,0TtjIsd6WB3hzFu0ra8g8p,spotify:track:0TtjIsd6WB3hzFu0ra8g8p,https://api.spotify.com/v1/tracks/0TtjIsd6WB3hzFu0ra8g8p,https://api.spotify.com/v1/audio-analysis/0TtjIsd6WB3hzFu0ra8g8p,239160.0,4.0
August 4,"""If Wishes Came True""",Sweet Sensation,1,September 1,7,1990,spotify:track:5gAdATsfINRIljv4LbrKX2,0.493,0.453,3.0,-10.878,1.0,0.0248,0.0944,0.00467,0.1,0.188,143.725,audio_features,5gAdATsfINRIljv4LbrKX2,spotify:track:5gAdATsfINRIljv4LbrKX2,https://api.spotify.com/v1/tracks/5gAdATsfINRIljv4LbrKX2,https://api.spotify.com/v1/audio-analysis/5gAdATsfINRIljv4LbrKX2,315160.0,4.0
August 4,"""Unskinny Bop""",Poison,3,September 1,8,1990,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,0.574,0.93,1.0,-2.949,1.0,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,audio_features,1Z6lKdYhwp8WYoBqGCKxlM,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,https://api.spotify.com/v1/tracks/1Z6lKdYhwp8WYoBqGCKxlM,https://api.spotify.com/v1/audio-analysis/1Z6lKdYhwp8WYoBqGCKxlM,228067.0,4.0
August 11,"""Come Back to Me""",Janet Jackson,2,August 18,5,1990,spotify:track:0NSSqYISjnav81CEn6EgBY,0.428,0.409,5.0,-12.346,0.0,0.0271,0.626,0.00961,0.138,0.0611,77.906,audio_features,0NSSqYISjnav81CEn6EgBY,spotify:track:0NSSqYISjnav81CEn6EgBY,https://api.spotify.com/v1/tracks/0NSSqYISjnav81CEn6EgBY,https://api.spotify.com/v1/audio-analysis/0NSSqYISjnav81CEn6EgBY,332742.0,4.0
August 11,"""King of Wishful Thinking""",Go West,8,August 11,2,1990,spotify:track:4UQLQJu3DNvVkMVglwElU2,0.669,0.868,0.0,-7.377,1.0,0.0527,0.033,0.0,0.0991,0.913,107.885,audio_features,4UQLQJu3DNvVkMVglwElU2,spotify:track:4UQLQJu3DNvVkMVglwElU2,https://api.spotify.com/v1/tracks/4UQLQJu3DNvVkMVglwElU2,https://api.spotify.com/v1/audio-analysis/4UQLQJu3DNvVkMVglwElU2,241760.0,4.0
August 11,"""Do Me!""",Bell Biv DeVoe,3,September 8,9,1990,spotify:track:3an1aoJKoBXJKoIfdDbVwf,0.716,0.772,10.0,-6.816,0.0,0.037,0.134,2.15e-06,0.35,0.671,107.823,audio_features,3an1aoJKoBXJKoIfdDbVwf,spotify:track:3an1aoJKoBXJKoIfdDbVwf,https://api.spotify.com/v1/tracks/3an1aoJKoBXJKoIfdDbVwf,https://api.spotify.com/v1/audio-analysis/3an1aoJKoBXJKoIfdDbVwf,272440.0,4.0
August 18,"""Blaze of Glory""",Jon Bon Jovi,1,September 8,8,1990,spotify:track:1sUTfgduT0WIQO8kXKXxLC,0.55,0.618,7.0,-9.822,1.0,0.0307,0.0564,2.62e-05,0.0937,0.429,78.61,audio_features,1sUTfgduT0WIQO8kXKXxLC,spotify:track:1sUTfgduT0WIQO8kXKXxLC,https://api.spotify.com/v1/tracks/1sUTfgduT0WIQO8kXKXxLC,https://api.spotify.com/v1/audio-analysis/1sUTfgduT0WIQO8kXKXxLC,335240.0,4.0
August 18,"""Have You Seen Her""",MC Hammer,4,September 15,6,1990,spotify:track:2lvk6CUSHz4j8huQ25gH54,0.775,0.378,6.0,-14.892,0.0,0.102,0.207,5.3e-06,0.107,0.86,144.16,audio_features,2lvk6CUSHz4j8huQ25gH54,spotify:track:2lvk6CUSHz4j8huQ25gH54,https://api.spotify.com/v1/tracks/2lvk6CUSHz4j8huQ25gH54,https://api.spotify.com/v1/audio-analysis/2lvk6CUSHz4j8huQ25gH54,282800.0,4.0
August 25,"""Release Me""",Wilson Phillips,1,September 15,7,1990,spotify:track:1rIy3lkFJnMsTLZpxFmYU8,0.724,0.471,0.0,-11.143,1.0,0.0358,0.448,2.5e-06,0.218,0.442,97.211,audio_features,1rIy3lkFJnMsTLZpxFmYU8,spotify:track:1rIy3lkFJnMsTLZpxFmYU8,https://api.spotify.com/v1/tracks/1rIy3lkFJnMsTLZpxFmYU8,https://api.spotify.com/v1/audio-analysis/1rIy3lkFJnMsTLZpxFmYU8,295693.0,4.0
August 25,"""Jerk Out""",The Time,9,August 25,2,1990,spotify:track:2QzLYgjE7zTj1lb6Wi1aPx,0.792,0.897,9.0,-6.777,0.0,0.0537,0.0239,0.000999,0.0491,0.9,120.639,audio_features,2QzLYgjE7zTj1lb6Wi1aPx,spotify:track:2QzLYgjE7zTj1lb6Wi1aPx,https://api.spotify.com/v1/tracks/2QzLYgjE7zTj1lb6Wi1aPx,https://api.spotify.com/v1/audio-analysis/2QzLYgjE7zTj1lb6Wi1aPx,409333.0,4.0
August 25,"""Epic""",Faith No More,9,September 8,2,1990,spotify:track:4ReyTz0y3TGkX48wO3Llot,0.358,0.893,4.0,-7.486,0.0,0.12,0.0222,0.0524,0.126,0.262,174.238,audio_features,4ReyTz0y3TGkX48wO3Llot,spotify:track:4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/tracks/4ReyTz0y3TGkX48wO3Llot,https://api.spotify.com/v1/audio-analysis/4ReyTz0y3TGkX48wO3Llot,293653.0,4.0
September 1,"""Tonight""",New Kids on the Block,7,September 8,3,1990,spotify:track:2QqbBVwpyJn7SL7thga35w,0.469,0.386,2.0,-12.112,1.0,0.0272,0.103,1.2e-05,0.291,0.383,102.476,audio_features,2QqbBVwpyJn7SL7thga35w,spotify:track:2QqbBVwpyJn7SL7thga35w,https://api.spotify.com/v1/tracks/2QqbBVwpyJn7SL7thga35w,https://api.spotify.com/v1/audio-analysis/2QqbBVwpyJn7SL7thga35w,207467.0,4.0
September 8,"""Cant Live Without Your Love and Affection""",Nelson,1,September 29,7,1990,spotify:track:3JjY2L2bqql54j1SjnjQ23,0.541,0.904,1.0,-6.384,1.0,0.0404,0.0423,0.0,0.0589,0.833,121.386,audio_features,3JjY2L2bqql54j1SjnjQ23,spotify:track:3JjY2L2bqql54j1SjnjQ23,https://api.spotify.com/v1/tracks/3JjY2L2bqql54j1SjnjQ23,https://api.spotify.com/v1/audio-analysis/3JjY2L2bqql54j1SjnjQ23,236435.0,4.0
September 15,"""Thieves in the Temple""",Prince,6,September 22,3,1990,spotify:track:403oiKw757eJnbDKPSjhHV,0.775,0.676,5.0,-10.582,0.0,0.042,0.0228,0.0,0.0631,0.646,129.948,audio_features,403oiKw757eJnbDKPSjhHV,spotify:track:403oiKw757eJnbDKPSjhHV,https://api.spotify.com/v1/tracks/403oiKw757eJnbDKPSjhHV,https://api.spotify.com/v1/audio-analysis/403oiKw757eJnbDKPSjhHV,200680.0,4.0
September 15,"""Close to You""",Maxi Priest,1,October 6,7,1990,spotify:track:33I3oS8UkebR3KRvqxD9X0,0.781,0.478,6.0,-15.427,1.0,0.0561,0.0849,3.93e-06,0.0877,0.962,95.992,audio_features,33I3oS8UkebR3KRvqxD9X0,spotify:track:33I3oS8UkebR3KRvqxD9X0,https://api.spotify.com/v1/tracks/33I3oS8UkebR3KRvqxD9X0,https://api.spotify.com/v1/audio-analysis/33I3oS8UkebR3KRvqxD9X0,325800.0,4.0
September 22,"""Something Happened on the Way to Heaven""",Phil Collins,4,October 6,4,1990,spotify:track:4ziqqoW1o3P5EhNqK6CPb1,0.656,0.88,5.0,-4.137,0.0,0.0287,0.184,0.00609,0.272,0.88,114.613,audio_features,4ziqqoW1o3P5EhNqK6CPb1,spotify:track:4ziqqoW1o3P5EhNqK6CPb1,https://api.spotify.com/v1/tracks/4ziqqoW1o3P5EhNqK6CPb1,https://api.spotify.com/v1/audio-analysis/4ziqqoW1o3P5EhNqK6CPb1,291587.0,4.0
September 22,"""Praying for Time""",George Michael,1,October 13,6,1990,spotify:track:7CgRXXie9XIxVSkpKi40ID,0.582,0.622,10.0,-14.878,1.0,0.0354,0.0471,0.0162,0.0915,0.257,127.821,audio_features,7CgRXXie9XIxVSkpKi40ID,spotify:track:7CgRXXie9XIxVSkpKi40ID,https://api.spotify.com/v1/tracks/7CgRXXie9XIxVSkpKi40ID,https://api.spotify.com/v1/audio-analysis/7CgRXXie9XIxVSkpKi40ID,280981.0,4.0
September 29,"""Oh Girl""",Paul Young,8,October 6,3,1990,spotify:track:0YqhqbLNpfQetrwuLaVTiK,0.57,0.575,9.0,-7.032,1.0,0.0318,0.267,0.0,0.0823,0.421,135.903,audio_features,0YqhqbLNpfQetrwuLaVTiK,spotify:track:0YqhqbLNpfQetrwuLaVTiK,https://api.spotify.com/v1/tracks/0YqhqbLNpfQetrwuLaVTiK,https://api.spotify.com/v1/audio-analysis/0YqhqbLNpfQetrwuLaVTiK,216373.0,4.0
September 29,"""My, My, My""",Johnny Gill,10,September 29,1,1990,spotify:track:0Z9FRM5zukGVagh8TVSdrI,0.58,0.596,0.0,-10.31,1.0,0.0626,0.093,0.0,0.109,0.653,74.033,audio_features,0Z9FRM5zukGVagh8TVSdrI,spotify:track:0Z9FRM5zukGVagh8TVSdrI,https://api.spotify.com/v1/tracks/0Z9FRM5zukGVagh8TVSdrI,https://api.spotify.com/v1/audio-analysis/0Z9FRM5zukGVagh8TVSdrI,321907.0,4.0
October 6,"""I Dont Have the Heart""",James Ingram,1,October 20,7,1990,spotify:track:5In7xBveNACCRX2uWNoPuW,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,audio_features,5In7xBveNACCRX2uWNoPuW,spotify:track:5In7xBveNACCRX2uWNoPuW,https://api.spotify.com/v1/tracks/5In7xBveNACCRX2uWNoPuW,https://api.spotify.com/v1/audio-analysis/5In7xBveNACCRX2uWNoPuW,253507.0,4.0
October 6,"""Ice Ice Baby""",Vanilla Ice,1,November 3,7,1990,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,0.979,0.792,2.0,-2.784,1.0,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,audio_features,3XVozq1aeqsJwpXrEZrDJ9,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/tracks/3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/audio-analysis/3XVozq1aeqsJwpXrEZrDJ9,254467.0,4.0
October 13,"""Black Cat""",Janet Jackson,1,October 27,5,1990,spotify:track:4tYpYYoOI7WDxbCnPninwE,0.705,0.913,4.0,-7.253,0.0,0.0484,0.103,0.00111,0.216,0.665,114.959,audio_features,4tYpYYoOI7WDxbCnPninwE,spotify:track:4tYpYYoOI7WDxbCnPninwE,https://api.spotify.com/v1/tracks/4tYpYYoOI7WDxbCnPninwE,https://api.spotify.com/v1/audio-analysis/4tYpYYoOI7WDxbCnPninwE,290573.0,4.0
October 13,"""Romeo""",Dino,6,October 20,2,1990,spotify:track:7xez8LRby1hw2nBvse9E9e,0.668,0.892,7.0,-6.767,0.0,0.0775,0.0766,1e-05,0.135,0.899,108.237,audio_features,7xez8LRby1hw2nBvse9E9e,spotify:track:7xez8LRby1hw2nBvse9E9e,https://api.spotify.com/v1/tracks/7xez8LRby1hw2nBvse9E9e,https://api.spotify.com/v1/audio-analysis/7xez8LRby1hw2nBvse9E9e,256733.0,4.0
October 13,"""Everybody Everybody""",Black Box,8,October 20,3,1990,spotify:track:6wBMTv8yTiNh50fqTkT0JC,0.712,0.785,5.0,-6.418,0.0,0.0386,0.00363,6.95e-06,0.0878,0.975,117.643,audio_features,6wBMTv8yTiNh50fqTkT0JC,spotify:track:6wBMTv8yTiNh50fqTkT0JC,https://api.spotify.com/v1/tracks/6wBMTv8yTiNh50fqTkT0JC,https://api.spotify.com/v1/audio-analysis/6wBMTv8yTiNh50fqTkT0JC,247002.0,4.0
October 20,"""Giving You the Benefit""",Pebbles,4,October 27,4,1990,spotify:track:2nNKXDFRz6cog1kolC3efq,0.706,0.8,5.0,-10.496,0.0,0.0468,0.144,0.00137,0.0998,0.931,103.074,audio_features,2nNKXDFRz6cog1kolC3efq,spotify:track:2nNKXDFRz6cog1kolC3efq,https://api.spotify.com/v1/tracks/2nNKXDFRz6cog1kolC3efq,https://api.spotify.com/v1/audio-analysis/2nNKXDFRz6cog1kolC3efq,341960.0,4.0
October 20,"""Cant Stop""",After 7,6,October 27,3,1990,spotify:track:1TYt5etb427hvOod3EKJA5,0.727,0.811,0.0,-11.547,0.0,0.0385,0.245,1.22e-05,0.192,0.808,97.098,audio_features,1TYt5etb427hvOod3EKJA5,spotify:track:1TYt5etb427hvOod3EKJA5,https://api.spotify.com/v1/tracks/1TYt5etb427hvOod3EKJA5,https://api.spotify.com/v1/audio-analysis/1TYt5etb427hvOod3EKJA5,247907.0,4.0
October 27,"""Love Takes Time""",Mariah Carey,1,November 10,7,1990,spotify:track:48l7PNpT2fBoT4cdLW6EzP,0.403,0.338,8.0,-12.371,0.0,0.0322,0.727,0.0,0.0849,0.233,126.23,audio_features,48l7PNpT2fBoT4cdLW6EzP,spotify:track:48l7PNpT2fBoT4cdLW6EzP,https://api.spotify.com/v1/tracks/48l7PNpT2fBoT4cdLW6EzP,https://api.spotify.com/v1/audio-analysis/48l7PNpT2fBoT4cdLW6EzP,229227.0,4.0
October 27,"""Suicide Blonde""",INXS,9,October 27,2,1990,spotify:track:3DPyS3odFIWQ3E2IFqHEdG,0.644,0.97,2.0,-3.166,1.0,0.111,0.00274,0.000234,0.295,0.634,120.328,audio_features,3DPyS3odFIWQ3E2IFqHEdG,spotify:track:3DPyS3odFIWQ3E2IFqHEdG,https://api.spotify.com/v1/tracks/3DPyS3odFIWQ3E2IFqHEdG,https://api.spotify.com/v1/audio-analysis/3DPyS3odFIWQ3E2IFqHEdG,232010.0,4.0
November 3,"""Pray""",MC Hammer,2,November 10,4,1990,spotify:track:0l7CcMTq1k965KZPaAtsmR,0.967,0.631,6.0,-12.426,0.0,0.137,0.000347,5.48e-05,0.488,0.898,121.437,audio_features,0l7CcMTq1k965KZPaAtsmR,spotify:track:0l7CcMTq1k965KZPaAtsmR,https://api.spotify.com/v1/tracks/0l7CcMTq1k965KZPaAtsmR,https://api.spotify.com/v1/audio-analysis/0l7CcMTq1k965KZPaAtsmR,313200.0,4.0
November 3,"""More Than Words Can Say""",Alias,2,November 24,5,1990,spotify:track:1EB3Z38oKDKVp4K2yEO2dl,0.412,0.376,4.0,-11.789,1.0,0.0289,0.609,0.00223,0.11,0.153,69.064,audio_features,1EB3Z38oKDKVp4K2yEO2dl,spotify:track:1EB3Z38oKDKVp4K2yEO2dl,https://api.spotify.com/v1/tracks/1EB3Z38oKDKVp4K2yEO2dl,https://api.spotify.com/v1/audio-analysis/1EB3Z38oKDKVp4K2yEO2dl,234196.0,4.0
November 3,"""Cherry Pie""",Warrant,10,November 3,1,1990,spotify:track:18ESXa5mEm1V4Pkt5GSXWx,0.407,0.955,2.0,-4.164,1.0,0.164,0.0251,0.0,0.347,0.508,177.48,audio_features,18ESXa5mEm1V4Pkt5GSXWx,spotify:track:18ESXa5mEm1V4Pkt5GSXWx,https://api.spotify.com/v1/tracks/18ESXa5mEm1V4Pkt5GSXWx,https://api.spotify.com/v1/audio-analysis/18ESXa5mEm1V4Pkt5GSXWx,201107.0,4.0
November 10,"""Groove Is in the Heart""",Deee-Lite,4,November 17,5,1990,spotify:track:2He3NOyqtLNE3RQPpeDdSb,0.694,0.881,1.0,-4.053,0.0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2He3NOyqtLNE3RQPpeDdSb,spotify:track:2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/tracks/2He3NOyqtLNE3RQPpeDdSb,https://api.spotify.com/v1/audio-analysis/2He3NOyqtLNE3RQPpeDdSb,231787.0,4.0
November 10,"""Knockin Boots""",Candyman,9,November 10,2,1990,spotify:track:4bvqOj9QiH6qKecLiefKst,0.94,0.662,7.0,-8.786,1.0,0.292,0.0954,0.0,0.376,0.657,101.403,audio_features,4bvqOj9QiH6qKecLiefKst,spotify:track:4bvqOj9QiH6qKecLiefKst,https://api.spotify.com/v1/tracks/4bvqOj9QiH6qKecLiefKst,https://api.spotify.com/v1/audio-analysis/4bvqOj9QiH6qKecLiefKst,233027.0,4.0
November 10,"""Something to Believe In""",Poison,4,December 8,6,1990,spotify:track:7pUYjnFTXMs0mFWsE9epqV,0.52,0.711,3.0,-5.009,1.0,0.0386,0.266,1.09e-05,0.148,0.226,133.947,audio_features,7pUYjnFTXMs0mFWsE9epqV,spotify:track:7pUYjnFTXMs0mFWsE9epqV,https://api.spotify.com/v1/tracks/7pUYjnFTXMs0mFWsE9epqV,https://api.spotify.com/v1/audio-analysis/7pUYjnFTXMs0mFWsE9epqV,328360.0,4.0
November 17,"""Im Your Baby Tonight""",Whitney Houston,1,December 1,8,1990,spotify:track:3SmPl0CGxvvkQCrTv7edEE,0.665,0.899,6.0,-7.75,1.0,0.0877,0.303,2.21e-06,0.445,0.873,165.16,audio_features,3SmPl0CGxvvkQCrTv7edEE,spotify:track:3SmPl0CGxvvkQCrTv7edEE,https://api.spotify.com/v1/tracks/3SmPl0CGxvvkQCrTv7edEE,https://api.spotify.com/v1/audio-analysis/3SmPl0CGxvvkQCrTv7edEE,299427.0,3.0
November 17,"""Because I Love You The Postman Song""",Stevie B,1,December 8,10,1990,spotify:track:6GWAYg3cZzizs3FAJzdydD,0.22,0.339,1.0,-8.082,1.0,0.037,0.812,0.0,0.139,0.0887,61.764,audio_features,6GWAYg3cZzizs3FAJzdydD,spotify:track:6GWAYg3cZzizs3FAJzdydD,https://api.spotify.com/v1/tracks/6GWAYg3cZzizs3FAJzdydD,https://api.spotify.com/v1/audio-analysis/6GWAYg3cZzizs3FAJzdydD,306829.0,4.0
November 17,"""From a Distance""",Bette Midler,2,December 15,10,1990,spotify:track:48eiLW57CqSmCYNZRM2J8M,0.536,0.242,7.0,-11.716,1.0,0.0277,0.674,0.0,0.331,0.331,137.989,audio_features,48eiLW57CqSmCYNZRM2J8M,spotify:track:48eiLW57CqSmCYNZRM2J8M,https://api.spotify.com/v1/tracks/48eiLW57CqSmCYNZRM2J8M,https://api.spotify.com/v1/audio-analysis/48eiLW57CqSmCYNZRM2J8M,276346.0,4.0
November 24,"""Feels Good""",Tony! Toni! Toné!,9,November 24,2,1990,spotify:track:4cRR2gUTOerkUOW5iZpm91,0.827,0.852,2.0,-12.052,1.0,0.0942,0.115,1.49e-05,0.299,0.635,117.17,audio_features,4cRR2gUTOerkUOW5iZpm91,spotify:track:4cRR2gUTOerkUOW5iZpm91,https://api.spotify.com/v1/tracks/4cRR2gUTOerkUOW5iZpm91,https://api.spotify.com/v1/audio-analysis/4cRR2gUTOerkUOW5iZpm91,298373.0,4.0
December 1,"""The Way You Do the Things You Do""",UB40,6,December 15,5,1990,spotify:track:6ozp716QFraV8OrewK6ln4,0.865,0.414,5.0,-13.256,0.0,0.168,0.225,0.00159,0.0425,0.937,80.852,audio_features,6ozp716QFraV8OrewK6ln4,spotify:track:6ozp716QFraV8OrewK6ln4,https://api.spotify.com/v1/tracks/6ozp716QFraV8OrewK6ln4,https://api.spotify.com/v1/audio-analysis/6ozp716QFraV8OrewK6ln4,182467.0,4.0
December 1,"""Impulsive""",Wilson Phillips,4,December 22,7,1990,spotify:track:2lxfnTyWxW381PXDm9Mg77,0.657,0.76,4.0,-8.613,1.0,0.0298,0.171,0.00551,0.224,0.71,107.872,audio_features,2lxfnTyWxW381PXDm9Mg77,spotify:track:2lxfnTyWxW381PXDm9Mg77,https://api.spotify.com/v1/tracks/2lxfnTyWxW381PXDm9Mg77,https://api.spotify.com/v1/audio-analysis/2lxfnTyWxW381PXDm9Mg77,274267.0,4.0
December 15,"""Freedom 90""",George Michael,8,December 22,3,1990,spotify:track:3tyTt5pEWblt96j1HsXiV5,0.677,0.852,5.0,-10.856,1.0,0.0449,0.225,4.04e-05,0.0595,0.93,91.689,audio_features,3tyTt5pEWblt96j1HsXiV5,spotify:track:3tyTt5pEWblt96j1HsXiV5,https://api.spotify.com/v1/tracks/3tyTt5pEWblt96j1HsXiV5,https://api.spotify.com/v1/audio-analysis/3tyTt5pEWblt96j1HsXiV5,390862.0,4.0
December 8,"""Justify My Love""",Madonna,1,January 5,8,1991,spotify:track:6BWRvw630R8z2vNMok6quI,0.705,0.821,1.0,-7.085,1.0,0.128,0.00244,0.684,0.0572,0.456,99.642,audio_features,6BWRvw630R8z2vNMok6quI,spotify:track:6BWRvw630R8z2vNMok6quI,https://api.spotify.com/v1/tracks/6BWRvw630R8z2vNMok6quI,https://api.spotify.com/v1/audio-analysis/6BWRvw630R8z2vNMok6quI,294267.0,4.0
December 15,"""High Enough""",Damn Yankees,3,January 12,8,1991,spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,0.273,0.537,2.0,-9.612,1.0,0.0306,0.0241,0.0,0.0922,0.232,81.814,audio_features,5t5rCnsgRBtcKqTB7SbD1Q,spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,https://api.spotify.com/v1/tracks/5t5rCnsgRBtcKqTB7SbD1Q,https://api.spotify.com/v1/audio-analysis/5t5rCnsgRBtcKqTB7SbD1Q,287320.0,4.0
December 22,"""Sensitivity""",Ralph Tresvant,4,January 26,8,1991,spotify:track:3lRgzwd3g1TewI4zjgbh9V,0.683,0.661,1.0,-12.823,1.0,0.0459,0.137,0.557,0.0772,0.707,96.956,audio_features,3lRgzwd3g1TewI4zjgbh9V,spotify:track:3lRgzwd3g1TewI4zjgbh9V,https://api.spotify.com/v1/tracks/3lRgzwd3g1TewI4zjgbh9V,https://api.spotify.com/v1/audio-analysis/3lRgzwd3g1TewI4zjgbh9V,281333.0,4.0
January 5,"""Love Will Never Do Without You""",Janet Jackson,1,January 19,7,1991,spotify:track:1SkJ8HjZUZRPYT3R2rh5sA,0.739,0.951,1.0,-8.863,1.0,0.0496,0.139,0.0062,0.462,0.551,103.17,audio_features,1SkJ8HjZUZRPYT3R2rh5sA,spotify:track:1SkJ8HjZUZRPYT3R2rh5sA,https://api.spotify.com/v1/tracks/1SkJ8HjZUZRPYT3R2rh5sA,https://api.spotify.com/v1/audio-analysis/1SkJ8HjZUZRPYT3R2rh5sA,350000.0,4.0
January 5,"""The First Time""",Surface,1,January 26,8,1991,spotify:track:60Iwu57QTP1EyEiy3tf2nB,0.63,0.369,10.0,-11.039,1.0,0.0278,0.262,0.0016,0.0989,0.109,126.386,audio_features,60Iwu57QTP1EyEiy3tf2nB,spotify:track:60Iwu57QTP1EyEiy3tf2nB,https://api.spotify.com/v1/tracks/60Iwu57QTP1EyEiy3tf2nB,https://api.spotify.com/v1/audio-analysis/60Iwu57QTP1EyEiy3tf2nB,256227.0,4.0
January 19,"""Play That Funky Music""",Vanilla Ice,4,February 9,5,1991,spotify:track:1Ezs8eYxuZjhlgyoI1Bo76,0.851,0.514,4.0,-15.279,0.0,0.165,0.000928,3.58e-06,0.381,0.573,100.425,audio_features,1Ezs8eYxuZjhlgyoI1Bo76,spotify:track:1Ezs8eYxuZjhlgyoI1Bo76,https://api.spotify.com/v1/tracks/1Ezs8eYxuZjhlgyoI1Bo76,https://api.spotify.com/v1/audio-analysis/1Ezs8eYxuZjhlgyoI1Bo76,285800.0,4.0
January 19,"""After the Rain""",Nelson,6,February 2,4,1991,spotify:track:3VWGHiQO7fArciqoKB2DSx,0.461,0.867,3.0,-5.879,1.0,0.0684,0.0109,0.000164,0.33,0.611,125.441,audio_features,3VWGHiQO7fArciqoKB2DSx,spotify:track:3VWGHiQO7fArciqoKB2DSx,https://api.spotify.com/v1/tracks/3VWGHiQO7fArciqoKB2DSx,https://api.spotify.com/v1/audio-analysis/3VWGHiQO7fArciqoKB2DSx,245862.0,4.0
January 26,"""Im Not in Love""",Will to Power,7,February 2,3,1991,spotify:track:0nCYZQ1nvXe7PghwP028jD,0.545,0.494,4.0,-10.655,1.0,0.0336,0.00822,0.0861,0.0908,0.355,75.026,audio_features,0nCYZQ1nvXe7PghwP028jD,spotify:track:0nCYZQ1nvXe7PghwP028jD,https://api.spotify.com/v1/tracks/0nCYZQ1nvXe7PghwP028jD,https://api.spotify.com/v1/audio-analysis/0nCYZQ1nvXe7PghwP028jD,227907.0,4.0
January 26,"""Just Another Dream""",Cathy Dennis,9,February 2,2,1991,spotify:track:4AdgGvKgBh1W8Pl7afz4TE,0.668,0.736,0.0,-10.06,0.0,0.0387,0.0112,0.0612,0.0767,0.756,118.778,audio_features,4AdgGvKgBh1W8Pl7afz4TE,spotify:track:4AdgGvKgBh1W8Pl7afz4TE,https://api.spotify.com/v1/tracks/4AdgGvKgBh1W8Pl7afz4TE,https://api.spotify.com/v1/audio-analysis/4AdgGvKgBh1W8Pl7afz4TE,241920.0,4.0
February 2,"""All the Man That I Need""",Whitney Houston,1,February 23,7,1991,spotify:track:07M76e7IXxYdnC1BBiJxEX,0.496,0.571,5.0,-9.958,0.0,0.0335,0.43,0.0,0.0332,0.25,150.944,audio_features,07M76e7IXxYdnC1BBiJxEX,spotify:track:07M76e7IXxYdnC1BBiJxEX,https://api.spotify.com/v1/tracks/07M76e7IXxYdnC1BBiJxEX,https://api.spotify.com/v1/audio-analysis/07M76e7IXxYdnC1BBiJxEX,251427.0,4.0
February 9,"""One More Try""",Timmy T,1,March 23,9,1991,spotify:track:2drQ6wg2hdl6RDslarifh8,0.641,0.573,9.0,-9.198,1.0,0.0485,0.191,0.0,0.317,0.5,149.826,audio_features,2drQ6wg2hdl6RDslarifh8,spotify:track:2drQ6wg2hdl6RDslarifh8,https://api.spotify.com/v1/tracks/2drQ6wg2hdl6RDslarifh8,https://api.spotify.com/v1/audio-analysis/2drQ6wg2hdl6RDslarifh8,209427.0,5.0
February 9,"""Ill Give All My Love to You""",Keith Sweat,7,February 16,3,1991,spotify:track:4L9VA69sfZKK5HAs5zP22I,0.62,0.514,8.0,-7.948,1.0,0.0417,0.431,0.0,0.148,0.453,140.062,audio_features,4L9VA69sfZKK5HAs5zP22I,spotify:track:4L9VA69sfZKK5HAs5zP22I,https://api.spotify.com/v1/tracks/4L9VA69sfZKK5HAs5zP22I,https://api.spotify.com/v1/audio-analysis/4L9VA69sfZKK5HAs5zP22I,269027.0,4.0
